0	1	2	3	4	5	6	7	8	9	10
ENSG00000162520	-0.126654123104804	-0.0495781662340225	0.206432906037328	0.205126409202832	-0.155941330218158	-0.240734725301814	-0.282934933852309	1.00734670424929	-0.024055118255208	-0.315398039032984	0.652776227246387
ENSG00000155229	0.0125104524944325	-0.0225526512888117	-0.036417441412817	0.0853483898063206	-0.0343344951291241	0.0970684164072226	-0.0847355659692054	0.100310456455933	-0.0792172067508728	-0.172976189048553	-0.3584080400568
ENSG00000267964	-0.0487248831347239	0.518932333728082	-0.397513300624884	-0.388725188418414	0.114140087629647	0.0209743843224151	0.0954580880909626	-0.536856138141064	0.292279108978244	0.198917797491352	0.982955622650972
ENSG00000250254	0.614591184748387	-0.269544030832309	-0.316822184752081	-0.31456494513408	-0.296597973036813	0.105627839207877	-0.230431689110054	-0.207572837449102	-0.315909612808949	-0.0964847061986207	0.144198485719993
ENSG00000130779	0.0721062682083327	-0.0939924021424931	-0.053149366327401	-0.0161937848024212	-0.083278249021465	0.101273416556207	-0.102985844286599	0.0807601733431194	-0.102985844286599	-0.102985844286599	-0.102985844286599
ENSG00000168081	-0.0233535557722842	0.473434389829291	-0.330650802992549	-0.340499691935475	0.196169201170204	-0.0859060659456056	0.225329506346302	-0.347454819613029	0.0725613760218125	-0.449000188725412	-0.302163507672938
ENSG00000270757	-0.240156381507431	-0.113442219601053	0.533504411604632	0.682750842240859	-0.121642801391206	-0.0738917196897832	-0.133497894123968	-0.425443500408268	-0.130150288939856	-0.0667192660978811	-0.294797299283487
ENSG00000138050	0.136933999030633	0.124557780290956	-0.386553711108262	-0.0609053405241864	-0.0473579355447134	0.559683577837771	-0.279720206156589	-0.493107612650544	-0.335379029011718	1.130969092752	-0.660238961622975
ENSG00000086730	0.124195608216068	0.15738028882981	-0.305427174144481	-0.11239480738633	0.152630974386622	0.0231633771340723	-0.160121929972844	-0.112709068296179	0.00339182902619416	-0.779020305688344	-0.143765136092075
ENSG00000101220	0.289291673868605	0.215897010316828	-0.496788131432226	-0.442278735095773	-0.0267981994569658	0.212855549818042	0.117864787044851	-0.386412385870988	-0.176497680422697	-0.328302033269258	-0.34847858334918
ENSG00000170819	0.127011196748117	-0.0139783879804359	-0.24754297221954	0.0893880230582891	0.113257152203299	0.0805252846838418	-0.112432673232095	-0.123987378628204	-0.344782413196342	0.210579319424978	-0.429310578080376
ENSG00000139151	0.603969666167895	-0.128119072694424	-0.56687560002121	-0.458759301957871	-0.589536360834269	0.756953170767997	0.153763667735623	-0.55034991985776	-0.489663493997578	-0.193221756240098	-0.400619921074425
ENSG00000205922	0.204753507098985	-0.0773742997658296	-0.432078338423878	-0.20108507622535	0.792019928969925	0.320748394577704	-0.0564277751708002	-0.649760308191701	-0.51073629897542	-0.0529945897619322	-0.648242159674844
ENSG00000171044	0.0140598548398815	-0.0118539954157485	-0.0605734795783555	-0.0605734795783555	0.0243833479036236	-0.00871485339496192	-0.0605734795783555	-0.0605734795783555	-0.0605734795783555	-0.0605734795783555	-0.0605734795783555
ENSG00000004864	-0.404603597823194	0.12522046307225	0.388574254752089	0.619298118870172	0.258297650449972	-0.429392606825391	-0.0823277585791438	0.302993928097443	-0.351503614997564	0.452920012523485	-1.0627225052058
ENSG00000150054	-0.263864458054876	0.360137582232687	-0.0939731878824792	0.801109754246614	-0.235493486201719	-0.253459250451458	-0.586685838532125	-0.330798286045257	1.07044310838494	-0.628481335249697	-0.33189190512908
ENSG00000173567	-0.427162522331862	-0.112556017316344	0.310616635414321	1.02087717530883	-0.166484725352497	-0.522972570363983	-0.288974964876093	0.948506184099882	0.426365613712487	-0.0328175220673389	0.651252878662264
ENSG00000173436	-0.199542529562994	0.0297406989358476	0.285011116366348	0.198926243055924	-0.190915907211613	-0.268574994208863	-0.135539954196044	-0.0155666485748515	1.1356111937016	-0.273864437564734	0.00528389466124763
ENSG00000197702	0.101391245640248	0.3317641817509	-0.364405459739226	-0.231592497858914	0.0478755703956123	-0.180898959795705	-0.124240092487009	0.0461271779918667	0.015847167192338	0.173206815933972	-0.136292439395543
ENSG00000268358	-0.0229047854164603	-0.00422492712109773	-0.076002802434327	0.0111664063392901	0.114385228558807	0.141702379184409	-0.0612728658730921	-0.196990255504228	0.123259777475778	0.102100258492591	-0.117802974439374
ENSG00000203756	-0.135834424429969	-0.0446703373536059	0.182028938305487	0.592599451445147	-0.0187088529140309	-0.227731275383489	-0.438909158247433	0.169735564322815	-0.0768017626424684	0.053569703357344	0.315412660534101
ENSG00000086300	0.175283893181404	0.212598145770896	-0.94534814819872	-0.36499839736877	0.434543194857804	0.366773459475496	0.519325719010861	-0.238419209691596	-0.155316917338949	-0.779342921341891	-0.274345006994683
ENSG00000056558	-0.165008290263535	-0.160065568343506	-0.155063207376012	0.0639665355894278	1.28740617893491	-0.155472581332211	-0.169363467008521	0.229090160814763	-0.125344025834912	-0.169363467008521	-0.169363467008521
ENSG00000091181	-0.117617321449697	-0.116970994866151	-0.113141490078034	-0.124186944533407	-0.110846544646379	-0.124186944533407	-0.124186944533407	-0.0691376577375015	-0.124186944533407	4.80251699437856	5.93621514409107
ENSG00000135778	-0.0849631820194044	-0.0357889113340875	-0.222406284601965	0.169265900326107	0.178549286667443	-0.0517442417761233	0.0350898425192357	0.880994567814507	-0.238363703177762	-0.386147966199004	0.0129375241692111
ENSG00000204947	-0.063476813686863	0.0518404099829723	-0.272184495572254	-0.207563782168759	-0.00178924757446925	0.122613182907927	0.253004966346016	0.593028089533031	-0.172647194804556	0.00386396740395171	1.97574989359495
ENSG00000173726	0.393387894893143	0.393655345624213	-0.761725070947021	0.159603979544625	0.0214585182904452	0.627863278987068	-0.758312016531551	-1.23725693244597	-0.642057416909696	-1.1409809135942	-0.818591105650178
ENSG00000110427	0.266108440165954	0.0926223544685345	-0.315594172469489	-0.466511508167738	0.43454006196871	0.245685974003731	-0.051713991864218	-0.589062831444768	-0.331106852383466	-0.633237411630452	-0.633237411630452
ENSG00000133121	-0.195941498553129	-0.192668021944001	0.0462125544415578	0.361911334554822	-0.172906305885745	-0.211632956686772	-0.211632956686772	1.79083134736255	-0.127105738291031	-0.211632956686772	1.45638216789799
ENSG00000170323	-0.543460692106111	0.461562034750277	0.607729369516775	0.749277848830848	-0.389587487834274	-0.621664843592807	-0.516907348132517	0.133119764714472	0.16710171452517	0.883840630764838	1.11129673589042
ENSG00000166224	0.010645793154152	0.520134074397772	-0.691199640366585	-0.0198676892377183	0.177323596837303	-0.138562679598244	-0.316032439780033	-0.141433693426716	0.406567553026172	0.587784774800643	-0.388753161536626
ENSG00000253379	-0.0851455635137931	0.0381924500757813	-0.0272123757692258	0.122408176971774	-0.0350471090829896	-0.17812945312664	-0.230267567627204	0.253356998181634	0.43653807826475	-0.16031907332701	1.44884485444922
ENSG00000163913	-0.105708692021147	-0.0137150604941898	0.0256222845283897	0.03231421888387	-0.0770909964392148	-0.038328775696591	0.152842134124675	0.311586315960267	-0.134483372772663	0.748899257459892	0.478569061449937
ENSG00000172890	-0.232259488356076	-0.210381634956765	0.217663858201162	0.924288700202269	-0.190063953339775	-0.248570989506838	-0.184868426814993	0.409072606082212	0.0704830350825133	-0.248570989506838	0.0651177996421015
ENSG00000116652	-0.257123164215398	-0.236783895069365	0.472122376966024	0.878458704883235	-0.0659433429319927	-0.220020303200785	-0.15543619844342	0.137671785460275	-0.280456286917694	0.162832246165074	-0.462207993225918
ENSG00000176302	-0.00597345867295344	-0.0538220140842162	-0.0230123337259465	1.0659336862664	-0.266298152500525	-0.382869696851231	-0.356264294433629	-0.137122770089253	-0.221946719123541	-0.539907782166225	-0.350497551858053
ENSG00000007944	0.0346581017024101	0.442892514693018	-0.420690402673004	-0.187048977709171	0.0203501629337409	0.132694311334377	-0.365525059315493	0.0376300300325549	0.159724021747336	-0.538669655556645	-0.347646793531137
ENSG00000143556	-0.0318799880931968	0.227092270884653	-0.23045154528383	-0.0995526729466815	0.349365601871067	0.0154120909483984	0.177816253940053	-0.342292345850123	-0.267781325742218	-0.356396427187496	-0.23278696599935
ENSG00000145040	-0.028228777613254	-0.0234904393081596	0.0260879810761911	0.23034443643824	0.00452290408256682	0.0176776540821945	-0.0429064930394689	-0.114925617868861	-0.166567625596555	-0.027367363665113	-0.323441774622031
ENSG00000269808	-0.0400695159859861	0.00319666620702397	-0.0361588944702916	0.0724747046918474	-0.0699506752597539	-0.0180437130161469	-0.0699506752597539	0.112780195826468	-0.0699506752597539	-0.0699506752597539	-0.0699506752597539
ENSG00000256966	0.0277891958351811	0.0160030991183725	-0.122143462207606	0.148578122282906	-0.113839713313943	0.059980203629368	0.11228309788732	-0.0486248611381017	-0.206237611629478	-0.0955927783875416	-0.311992177392069
ENSG00000165934	-0.0191275970528268	-0.00909834742551166	0.154465591461071	0.108449679565161	-0.052625203942881	-0.115932723155861	-0.208726567604846	0.20886105810207	-0.126404018456188	0.0218078731161824	-0.140749973502387
ENSG00000196428	-0.210005756582092	-0.201503621316863	0.864103382517021	0.506664835542807	-0.21422584307724	-0.21422584307724	-0.21422584307724	-0.150057320935848	-0.21422584307724	-0.21422584307724	-0.21422584307724
ENSG00000186001	-0.103777750355382	0.241345615211772	0.131289033967557	0.248788566988137	-0.092883663475733	-0.135218652776687	-0.312020165871612	-0.346734932456328	0.103024515683587	-0.363717480172467	-0.00231685971787906
ENSG00000141738	-0.147958592593266	0.303386250802242	-0.139698138235193	0.0984402380164999	0.277942665729876	-0.0955401233860063	-0.181743824105601	-0.199377680519331	0.20601981968889	-0.102819958098403	-0.522433721784852
ENSG00000151962	-0.0542892265434178	0.0225034392345163	0.0917828101278337	0.135838874640399	-0.00672310429054054	-0.0538596993828017	-0.0758041304566474	-0.0857358801286526	-0.0449869809017525	0.0763523263427869	-0.198951918276556
ENSG00000188092	0.0278802131232252	-0.384303748044941	0.219282380108706	0.640379737487964	-0.117678184238386	0.387549502781013	-0.161282208657613	0.154849237383217	-1.15932714560699	-0.0828364464987808	-1.05332619748457
ENSG00000214324	-0.0657153734970378	0.233080484650957	-0.461473506659445	-0.096626721695365	0.216819009677405	-0.00375592825430818	-0.235949641790337	0.451989520173109	0.533882730001703	-0.121687048962786	0.432496694107233
ENSG00000137275	-0.0165011526184375	0.0601312485222975	-0.136357093197847	-0.074343851970947	0.0980400104432494	0.136328726355661	0.204989436497972	-0.140997933647839	-0.0676715707093564	-0.204021027008743	-0.204021027008743
ENSG00000159445	-0.0947250312462031	0.601913206650429	-0.0446370030497263	-0.132205181031412	-0.198412628509725	-0.0808465367524807	-0.258182929577378	-0.322249521385216	0.231735130332254	-0.589125860559723	-0.474204775256857
ENSG00000138767	-0.012806124530313	-0.118433435572312	0.0797918703313276	0.444617884891935	-0.159651058070317	-0.138191081630112	-0.17443460685083	0.227811353410943	-0.106119673808303	-0.292645595548629	-0.292645595548629
ENSG00000007376	-0.00833992386302727	0.125884597550651	-0.323269579598996	-0.0702011804294139	0.0902896440504065	-0.0412702099003119	0.0318811149645617	0.42538782297096	0.302561423902102	-0.400813297435566	-0.47284838553077
ENSG00000182950	0.0473860625804728	0.00122253817115634	-0.00331239864036214	0.0589066055062659	-0.104506893680228	0.075224479771848	-0.0190087927447	-0.211084942360829	-0.111526772163954	-0.0532886532552062	-0.159046087368637
ENSG00000269363	-0.19101853801023	0.234931370346359	0.00317064861651588	0.565880517252358	-0.165266934447722	-0.142890231700582	-0.218463655852898	-0.272135332619334	0.172726399316214	-0.197916848847217	-0.0532088940948689
ENSG00000135317	-0.0277974501331039	0.105017994816415	-0.122580053399404	-0.0137795333603871	-0.052549779443376	0.0221458851465323	0.105866367564913	0.049910174790062	-0.0215279315609742	-0.192553671407835	0.31155316195846
ENSG00000126775	-0.00456160096997316	-0.0323952069705564	-0.0494669721401843	0.0648930945016791	0.039534256827532	0.0535308288492446	0.0858487078788937	-0.128482325714922	-0.152179242399918	0.198653951348209	-0.0363590452662284
ENSG00000114857	0.0580173144906437	-0.106032257985207	0.0950135658733209	0.106132625782069	-0.110938805964161	0.0530775210027065	-0.109881305276951	0.000256064463036178	-0.190121868085207	0.0685415440600543	-0.27814474317551
ENSG00000172023	-0.0331947186151707	0.0880325214707984	-0.212896554280755	-0.035333562201717	0.0770846426488519	0.254716668556214	0.0558416040032305	0.0107414633136164	-0.0733525454386685	-0.166980332573912	-0.199555693837099
ENSG00000183379	-0.0299007264636378	-0.0377216105420167	0.0894884444222385	0.00204102422985341	-0.0964518303673215	-0.0126237580619458	-0.0964518303673215	-0.0964518303673215	0.264981339913561	-0.0964518303673215	-0.0964518303673215
ENSG00000179085	-0.127324865882069	-0.12477154191931	0.167520930569803	0.252591854338387	-0.0227413376921398	-0.0695968784182742	-0.170883710146111	0.13219326430076	-0.0204134498036526	0.985161843491924	1.14550146150144
ENSG00000075073	0.033604292106383	-0.108174775232286	-0.233574369785628	-0.0591113315749892	-0.190324250691356	0.0244201468024724	0.193019840534885	-0.243675727875587	-0.0925178928158952	0.199281295871414	6.15603029828143
ENSG00000116260	-0.147693089585735	-0.109824755300219	0.61961434905075	-0.10822333437321	-0.126850625271892	0.00906996383425797	0.279147694395845	-0.194658379919427	-0.0712921087890639	-0.194658379919427	-0.194658379919427
ENSG00000049323	-0.0776648554369744	-0.0901947807548992	-0.171309552994623	0.217585140979668	-0.0317410537009587	0.153111625088161	0.121279480641123	0.36314602415915	-0.207403615952984	0.326235080432957	0.530861279464428
ENSG00000164379	0.283294831701089	0.835800275372277	-1.08345812978427	-0.717535530674592	-0.221909746225803	0.479555107477914	0.275009478484163	-0.15229465815867	-0.602049332447475	-1.07688978145313	-0.711873638281338
ENSG00000106803	0.146418836560881	-0.0677973134249881	-0.116023181447527	-0.057173489951072	-0.116023181447527	0.0484291543696993	-0.0293691830140482	-0.116023181447527	-0.116023181447527	-0.116023181447527	-0.116023181447527
ENSG00000266967	-0.0840692507590307	0.125032993990301	0.0405107070733097	0.136278472992506	0.0767827240048626	-0.178671229973208	-0.193363565633672	0.148714556106848	0.0422944740557845	-0.451419155556902	0.0280296934742873
ENSG00000151623	-0.16452460783854	0.00135793287757914	0.633708664456461	0.167239229894882	-0.180452995171432	-0.242880275890193	-0.4265853691105	0.674360488001648	-0.273286992048182	-0.543426398080322	-0.176688807916969
ENSG00000084710	-0.0514964236813781	-0.0606462911167484	0.0308465186765649	0.143424873492272	-0.0493542677704982	0.0494542230390827	-0.00712619527702419	0.0216383474249453	-0.144560766080824	0.109440358114374	0.316555632377395
ENSG00000196865	0.0173043028343669	-0.0455907857843178	-0.0611909224132885	0.192362686018627	0.0256668989167193	-0.00225144336229135	-0.061836971713089	-0.190298916612655	-0.212580633115005	0.908893117820116	-0.212580633115005
ENSG00000150991	-0.02508572512851	0.0418049143219202	-0.0399818406190427	-0.0399818406190427	-0.0399818406190427	-0.0399818406190427	0.0231626992590645	-0.0399818406190427	-0.0399818406190427	-0.0399818406190427	-0.0399818406190427
ENSG00000153266	0.12617301652805	0.266245890081644	-0.389896438352124	-0.18977504929704	-0.04860966960686	0.329524449673604	-0.138648286005461	-0.305936664134006	-0.119928750949274	-0.240318063200398	-0.45553095680118
ENSG00000155592	-0.0147713382916086	-0.0223485516346684	-0.0683062258181803	-0.0434934741772385	-0.0981027351771986	0.275905169049921	0.0289174250137096	-0.0188303673240822	-0.0981027351771986	-0.0187174090180095	-0.0981027351771986
ENSG00000174780	0.0800649593605871	-0.0202793438646153	-0.129382992487126	-0.067535216165557	-0.0415463941789039	0.172401180056662	-0.0884761287998325	0.235196233563601	-0.140325859344793	-0.213315425386362	-0.326700310303793
ENSG00000258804	0.0504824594184524	-0.0203856357895703	0.0445091429939898	-0.0136210392432544	0.0215290344120968	0.135269768631709	-0.20996466269759	-0.13702796615723	-0.0918816972388994	-0.213562926978213	-0.300312493340792
ENSG00000135749	0.092838957568942	-0.101664627844235	-0.136413187439771	-0.0513529385086889	-0.0595503794563411	0.0417119060068128	0.0852406263554933	0.362994078178871	-0.217192676693322	-0.00156875870377114	0.183792618973663
