ASTROCYTE	CHOROID_PLEXUS	ENDOTHELIAL_STALK	ENDOTHELIAL_TIP	EPENDYMAL	MACROPHAGE	MICROGLIA	MITOTIC	MURAL	NEUROGENESIS	NEURON	OLIGODENDROCYTE	POLYDENDROCYTE
ENSG00000171984	0.291123428901542	-0.409830415825065	2.41246668539901	0.204318593682855	-0.79647948499064	-0.353741553062172	0.499066343503082	-1.11432459830604	0.0297539623372256	0.451798357360197	-0.33977037667055	0.162195825605229	0.138621294769629
ENSG00000164944	-0.721465030428961	-0.149279036249367	0.858701238766062	-0.212896549782089	-0.731632651228593	-0.731698243190846	-0.585516408753727	3.85312687767655	-0.148814203111527	0.551918598459335	0.141506646596664	-0.889794108181346	-0.0806834124965329
ENSG00000182307	0.328497950717333	0.12081950055175	1.34553029921416	0.489106657710833	0.673522812589856	0.645603549588813	0.316694177863693	0.847900136144223	0.894822268996154	2.12505140605787	-0.581526772879458	0.260487957956426	1.02550186905875
ENSG00000149179	-0.0849676359993713	-0.926292249518789	-1.40092142354237	-1.19590473825152	0.258637273697985	-1.65198223822917	-1.15958658072051	-0.799288890715844	-1.41908165139831	0.265538849419775	0.576045520194124	-0.313604985123038	-0.414325535200659
ENSG00000155621	0.0412108807365406	-1.04592933966824	0.496695667876933	-0.493867653936056	0.39642034585724	-0.489386479031852	-0.723228495025755	-1.78932755047819	1.40949921530749	1.78304452587628	-0.235925656468361	-0.191029053220776	0.478238049523142
ENSG00000163807	0.275612945355825	-1.42202544613517	0.699056017266508	0.182406341347146	-0.466252470084583	0.735848820200311	1.33582563474727	0.426472657473034	0.365924575936347	0.740297470679581	-0.299478208434453	0.00828369406917035	0.629789555692383
ENSG00000197982	0.305646632909738	0.151983107699129	-0.970260967145057	-0.287297678925997	-0.52481181226691	-1.41471135764516	-1.39328919110163	-0.948240019343092	0.274358890912481	0.424787856148044	-0.176422068098072	1.78781228619844	0.655267126094475
ENSG00000181744	0.112093552116455	-0.570154169589876	-0.70085870395538	-0.209560793622846	-0.50268401875254	-0.196888503776026	-0.236745735465829	0.480259847962929	-0.654972758159302	-0.673215035749985	0.112220385797129	0.421110921608035	0.314073046356952
ENSG00000204954	1.0439129221682	0.212222269466213	0.274490046413859	0.276544701363198	1.4859284592107	0.68433189387566	-0.534654438139085	-1.4485838229054	0.496340968363747	1.386420006425	-0.307097969606185	-0.0413843040008182	0.525663320538251
ENSG00000235162	-0.643149668466214	-0.730795826368076	-0.945987832275092	1.0470728096859	-0.361544617518271	-0.834166106076559	-0.860159900135046	-0.988615368953847	1.98911031286635	-0.0753778522217985	0.085285654799771	-0.88996009493177	-0.628025743864276
ENSG00000119147	1.06966843313115	9.55241563271894	-0.187418785313999	0.710989499841874	5.8527310909903	-0.160886994338438	-0.189107793809492	-0.194019613061089	-0.162572147095183	-0.0263611899294659	-0.188020902632624	-0.186435998586549	-0.159681642440403
ENSG00000162062	-0.446097467696642	-0.473088482605969	0.0847511474851187	0.0474033536227433	0.428804427485346	0.321954344314033	0.256599874201372	3.41677249442165	0.160459118418562	1.70411485227309	-0.0139764974616245	-0.419400837494819	-0.187091680119908
ENSG00000228300	0.0971357407793786	1.1099906377164	0.34005433799158	0.505021673527857	-0.310768918933983	1.68556747260861	2.01995115727948	5.53237749323716	0.30530139579667	0.174267038930718	-0.279249047792846	0.0164186350861587	0.234687678419747
ENSG00000185127	0.503274736544515	-0.215339333299972	0.477962332530018	0.0285215229395266	-0.219965867125986	1.44822577853109	0.989293499240628	-1.47158119375645	0.0723059222605895	0.0145714241118514	-0.390471822476082	0.702400888554303	1.2131429384807
ENSG00000131943	-0.702745743331289	-0.155947669400513	-0.32330360134595	0.0171490962490896	-0.537832544507328	0.0349249098978943	1.22627972039557	-1.42746225825134	0.263073430532961	-0.710894654797056	0.182776847165985	-0.73999633340793	-0.282140717070002
ENSG00000173557	0.0215479407805648	2.71096184640672	-0.110630146018582	-0.111241701847688	9.87831009149648	-0.111241701847688	-0.0973909098731983	-0.111241701847688	-0.105592929452798	-0.111241701847688	-0.107662671901266	-0.108465889467591	-0.105971672811145
ENSG00000214732	-0.18966231319421	-0.196723057507244	1.09851094584717	-0.196723057507244	-0.196723057507244	-0.196723057507244	0.619774417288866	-0.196723057507244	-0.196723057507244	-0.196723057507244	-0.0377370705929228	-0.165579108279587	-0.196723057507244
ENSG00000215217	-0.434004223644571	0.922494484400515	-0.567500628876047	-0.446835308873042	6.73594369829211	-0.452925494213869	-0.490133247327954	-0.612756637145182	-0.572592719293062	-0.478406643200075	0.266701444693359	-0.525982704378028	-0.558520950609995
ENSG00000179058	-0.42807006783837	-0.64229627406328	-0.315890035448983	0.21601772575902	0.390241446350745	-0.64229627406328	-0.526532188828785	-0.64229627406328	-0.522794081753814	-0.240788712275154	0.235843521557545	-0.554211364627612	-0.106298415928257
ENSG00000159239	-0.159759607814038	0.217414621911403	-0.640518610452479	-0.590520975335539	7.08591837568701	-0.680423761369464	-0.567277332308004	-0.680423761369464	-0.601639275240483	-0.579700870356669	0.297706870426572	-0.606207382506275	-0.614224462278899
ENSG00000149609	0.749173875000992	-0.231671149307505	-0.12136750481368	-0.112183705726615	2.66697154799972	5.23599936138883	1.54665112887322	-0.231671149307505	-0.207190516321683	-0.175636989741184	-0.161439098531643	-0.212450122819738	-0.155725954243137
ENSG00000197826	-0.0870813912603088	2.52822945791842	-0.119089895743383	-0.108680756504784	9.73425770635906	-0.120079944321374	-0.120079944321374	-0.120079944321374	-0.120079944321374	-0.120079944321374	-0.0951052419135533	-0.094904035606054	-0.113996530651784
ENSG00000160345	0.328282586803485	2.96383032641475	-0.188526176089776	-0.13244753414901	9.92507856746245	-0.201411845100327	-0.201411845100327	-0.201411845100327	-0.170357310135995	-0.151064025614429	-0.0844158996040468	-0.165586965676833	-0.197950854565189
ENSG00000235034	-0.285518349923873	0.458416431949421	-0.640272147458308	-0.406884416932503	1.7265556532408	-0.716190072446566	-0.536878494333306	-0.716190072446566	-0.555648529629109	-0.500118249069856	0.302738627960561	-0.377719619921805	-0.351338059965921
ENSG00000112539	0.216999235850683	0.138692394220335	-0.364557672162375	-0.485518558113941	0.816026834126275	1.78248963881523	0.554896678538741	5.38914215945753	0.196299220835045	-0.110178304923645	-0.0302420417899794	-0.0123226371688544	-0.116254927658038
ENSG00000239605	-0.0543269798738953	7.40616737304213	-0.0862077139145572	-0.118754358365532	3.3667412809824	-0.118754358365532	-0.118754358365532	-0.118754358365532	-0.118754358365532	-0.118754358365532	-0.0910588053863487	0.165012866094354	-0.118754358365532
ENSG00000100557	-0.0773267783753202	-0.0773267783753202	-0.0773267783753202	0.310262713100654	0.462921999092204	-0.0773267783753202	-0.0773267783753202	-0.0773267783753202	-0.0773267783753202	-0.0773267783753202	-0.0285984114256765	-0.0703958988266137	0.0245908100154942
ENSG00000179902	-0.0781060661479563	3.21979138935082	-0.116969950841981	-0.103431755183045	9.51621598616689	-0.144393675209058	-0.144393675209058	-0.144393675209058	-0.129789712203633	-0.043012436051244	-0.0909180403510512	-0.139699654488852	-0.131538129542998
ENSG00000171722	0.268785795494308	-0.0688234350680573	-0.0688234350680573	-0.0688234350680573	-0.0688234350680573	-0.0688234350680573	-0.0688234350680573	-0.0688234350680573	-0.0688234350680573	-0.0688234350680573	-0.00843763111206961	-0.0688234350680573	-0.0688234350680573
ENSG00000255359	-0.0632594047543868	-0.0632594047543868	-0.0632594047543868	-0.0632594047543868	-0.0632594047543868	-0.0632594047543868	-0.0632594047543868	-0.0632594047543868	-0.0632594047543868	-0.0632594047543868	0.010272047816356	-0.0632594047543868	-0.0632594047543868
ENSG00000173728	-0.0682974938995046	-0.0682974938995046	-0.0682974938995046	-0.0682974938995046	4.31005836345996	-0.0682974938995046	-0.0682974938995046	-0.0682974938995046	-0.0682974938995046	-0.0682974938995046	-0.0577190507631687	-0.0664240305499381	-0.0682974938995046
ENSG00000187624	-0.0924034283975248	3.74975011545192	-0.188428067838395	-0.154199283049954	9.64229432608654	-0.229452912541211	-0.171234974429858	-0.229452912541211	-0.202019814258609	-0.229452912541211	-0.0370274485589452	-0.211802916463948	-0.212458082801591
ENSG00000167173	0.499384559769192	-0.329821892897461	-0.28197142058255	-0.315372199800539	-0.13101715270714	2.66322336911245	4.85448729454784	-0.545524629615638	0.0869257621809281	-0.210865964838448	-0.103720207580187	-0.468166530247942	-0.274971626917412
ENSG00000260456	-0.0602856189261301	-0.0602856189261301	-0.0602856189261301	-0.0602856189261301	-0.0602856189261301	-0.0602856189261301	-0.0602856189261301	-0.0602856189261301	-0.0602856189261301	-0.0602856189261301	-0.0223660831929597	0.168357236049464	-0.0602856189261301
ENSG00000198723	-0.1554251933785	-0.185510563445646	-0.0258003228658685	-0.185510563445646	-0.185510563445646	-0.185510563445646	-0.185510563445646	-0.185510563445646	-0.185510563445646	-0.185510563445646	0.101971917617616	-0.185510563445646	-0.0663637144325262
ENSG00000187699	0.613221001688352	-0.399174900336341	-0.896029948320542	-0.847077937666749	0.128294691824475	-0.954152936531367	-0.534823262720484	-0.954152936531367	-0.841811503071116	-0.116052345998844	0.263953289826696	0.0186976168817868	-0.0237889071271426
ENSG00000130349	0.283193968299906	-1.01971541996923	-0.639547182789808	-0.741447670388847	-0.488418692881867	-0.645786578616158	-0.094938692964605	0.658127287347404	1.24385560525258	1.7913224293041	0.0141444691088885	-0.502473980656824	-0.193140103411534
ENSG00000174038	0.358024737593076	2.55492018537755	0.253309135508044	0.645642913150598	-0.412403535420089	-0.0508056955175691	-0.364888925849282	-0.5739810410968	-0.256259365793653	0.119375407776789	-0.158799635661937	0.200711827681783	0.504918253417994
ENSG00000178645	-0.0945182894881586	1.66450364144494	-0.099316898004575	-0.099316898004575	9.19716961487087	-0.099316898004575	-0.099316898004575	-0.099316898004575	-0.099316898004575	-0.099316898004575	-0.0981713476815858	-0.0980282987562844	-0.0922395193528703
ENSG00000187889	-0.159855902500615	-0.217143505360893	-0.210219917313637	-0.217143505360893	-0.134672974194418	-0.217143505360893	-0.164568121784413	-0.217143505360893	-0.206892750243503	-0.217143505360893	0.109267808864593	-0.160737865431455	-0.0899124000938617
ENSG00000116667	-0.939563124388117	-1.70252307741417	-1.47799350886711	-1.39361395921811	-1.56306750988507	-1.42324413702636	-1.11699413545174	1.02441658734485	-0.863229093958504	-0.252026325507122	0.562973562522835	-0.533328951444886	0.458720177653333
ENSG00000203910	0.150431655624097	-0.40449942482616	-0.38736760153342	-0.177255174644754	-0.235051373094087	0.315505252400968	-0.147656310190737	-0.40449942482616	-0.40449942482616	-0.40449942482616	0.191348091108387	-0.352749078039237	-0.328563771382331
ENSG00000204711	-0.0194249594037786	2.87139048437401	-0.162544108485646	-0.166033826698837	9.55171576637426	-0.166033826698837	-0.166033826698837	-0.166033826698837	-0.161253422726756	-0.166033826698837	-0.0712332989921881	-0.138030127117807	-0.139552968141687
ENSG00000234776	-0.0851241593851621	-0.508692560251113	-0.424571616485515	0.489809547230674	0.260427668039297	-0.508692560251113	-0.406319781097443	-0.508692560251113	-0.408403070140636	-0.360697593182181	0.12319837494447	-0.0470401760980977	-0.160165018352804
ENSG00000205129	0.826657388235487	0.25012108910309	-0.324214638695714	0.354290273595546	7.33105786119362	-0.394660875348178	0.798082538092553	-0.479631359444605	0.0888051287672208	0.0596038557873396	-0.209751704574803	0.0644960956145868	0.00636395503961796
ENSG00000166455	-0.492633049378444	1.05024741624263	-0.703483064862337	-0.587092597456393	5.28866943084223	-0.472879969362859	-0.349766128638316	-0.814387160684151	-0.0767449835194598	-0.646014005930587	0.2449386136507	-0.590764453504646	-0.335696662480964
ENSG00000105072	0.37288249605967	0.7760790370808	-0.170844310973304	0.247466934394003	1.27321606545597	-0.0396614439236856	0.0799722050725915	-1.28746505763742	-0.350525892255567	1.33898321397225	-0.104693648951608	-0.112638996537637	0.518275653246314
ENSG00000214700	-0.0766148390533733	-0.0766148390533733	-0.0766148390533733	-0.0766148390533733	-0.0766148390533733	-0.0766148390533733	-0.0766148390533733	-0.0766148390533733	-0.0766148390533733	-0.0766148390533733	0.0200773428444843	-0.0375913949362274	-0.0766148390533733
ENSG00000215131	0.168310463562885	0.361363076851474	-0.0760106801259346	0.114894702307862	6.55164534111861	-0.0378875431738872	-0.180278250278425	6.63703282319398	-0.00680013848078316	0.324783689460819	-0.162822638730363	0.31493247205357	-0.181190651522594
ENSG00000101220	-0.862791842422565	-0.710803290363503	-0.977222050466336	-0.291821517248846	-0.856120138262787	-0.338549881548312	-0.742170262668302	-1.49211383174204	-0.674608776817845	0.877068026069839	0.496760302057933	-0.933263454901608	-0.69450694581166
ENSG00000183346	0.0499842384731008	3.77914744879525	-0.208638779926639	-0.153412024560159	9.226683480221	-0.226937404408922	-0.158357164706767	-0.226937404408922	-0.12305898336221	-0.190203533979124	-0.0568609083921448	-0.210186545793074	-0.215647381889122
ENSG00000178074	0.259828823500713	-1.13787965872806	-0.855629226752569	-0.762242958826486	-0.972383114246582	-0.559446402064528	-0.349340448073728	0.91939415383487	-0.587932733303724	-0.568464763913277	-0.0276552051613118	0.909105577867383	1.44824895408624
ENSG00000188032	-0.0144026454094846	-0.191508453496894	-0.16624128405164	-0.191508453496894	-0.191508453496894	-0.191508453496894	-0.191508453496894	-0.191508453496894	-0.191508453496894	0.657783917627847	0.0507310024715322	-0.0818210787047532	0.0311123647332104
ENSG00000128346	0.840001185772528	4.24960328249967	-0.217355623301426	-0.0991830840429868	9.20793399225736	-0.275240015060257	-0.348794628680602	-0.430037675796541	-0.19087880678331	0.371149998584345	-0.126965036023922	-0.202478948909341	-0.127664569117568
ENSG00000237651	-0.150767817840725	-0.353747599080134	-0.150886435192485	-0.353747599080134	0.66449845427782	0.800459680875654	-0.353747599080134	-0.353747599080134	-0.196746518711221	-0.154032523383767	0.104806607509454	-0.0100958896439745	-0.272799241171812
ENSG00000188315	-0.184561697039038	-0.203841758659894	-0.0813872767095784	-0.113639170007446	-0.136182900941837	-0.203841758659894	0.148790283990007	-0.203841758659894	0.195095347806514	0.0594839847281936	0.00958744847897263	-0.183126809291687	-0.103140487341371
ENSG00000148655	0.116479421333191	-0.275628576326223	0.149064277593694	0.98019738172692	-0.175955132794259	-0.275628576326223	0.227811331314464	-0.275628576326223	-0.0387330637450115	-0.157410161126719	-0.206999965822185	0.142515360082558	0.778064088310026
ENSG00000179088	-0.067790308208025	-0.067790308208025	-0.067790308208025	-0.067790308208025	0.930483807608547	1.37046545010741	-0.067790308208025	-0.067790308208025	-0.067790308208025	-0.067790308208025	-0.0423900078950607	-0.0182150422598473	-0.067790308208025
ENSG00000179933	0.772708673700933	0.200241597539121	1.03636101169635	0.16807905834344	-0.399164004861474	0.153773518181168	0.955074522902545	1.54399179791519	0.764319588852411	1.88319732765444	-0.565350509569055	0.611123200499591	0.940318768750992
ENSG00000141371	-0.0888863469321586	-0.237033525355909	-0.237033525355909	-0.237033525355909	0.179172414445215	-0.237033525355909	-0.237033525355909	-0.237033525355909	-0.237033525355909	0.815885571481574	0.0853426731980485	-0.0364782021685046	-0.237033525355909
ENSG00000255432	0.108334177170852	-0.408223974491543	1.00662441545691	0.510669740586169	0.357953981715692	-0.408223974491543	-0.0112064820598126	-0.408223974491543	-0.205552886929075	-0.082273250842646	-0.205394125772497	0.241062079058033	0.451596464959
ENSG00000204161	-0.130396204774712	-0.142017818080579	-0.137683231438022	-0.117766628394609	-0.142017818080579	1.28287079289152	4.93552646105078	-0.142017818080579	0.0889001656100336	-0.142017818080579	-0.139560151141143	-0.136633370296658	-0.127852609139225
ENSG00000176907	-0.334796835054912	-0.258981564387496	0.72179169078277	1.22937459406722	-0.357399457106845	0.197620232440342	0.169777675128458	-0.377783511112144	2.48140701007904	-0.377783511112144	-0.336029931415953	-0.37591889697094	-0.361010969956327
ENSG00000182831	0.656756075937076	-1.45953700626927	0.0561095530258977	-0.0421893549076822	-0.0801068490892278	-0.494253284818028	-0.621530755009997	1.58573273700285	-0.724790988792079	-0.290406299028708	0.132459601494585	-0.62685431353008	0.310681778197517
ENSG00000176731	-0.155308998984111	-0.462831704125905	0.637018664745282	0.220350779030353	-0.023932980281746	0.058595964053379	-0.0815226692768248	0.119295952602404	1.10696718031827	2.37691701940781	-0.51846493885165	0.65772269297533	1.21189596587546
ENSG00000142444	-0.0179307553345925	-1.24750706594267	-0.458461144672006	-0.0820439032537028	-0.727036925302596	-0.780772442531325	-0.746240660214796	0.109354657748931	-0.744384692945135	0.172347329228127	0.268688246547749	-0.432307651344996	-0.104917858006358
ENSG00000164096	0.891545229089469	0.0493882979019897	1.67222932405773	0.022115449401329	0.972622329990394	0.101772283583943	-0.263515033442662	1.13346251206518	0.420290174384692	0.576128066891171	-0.678550212999193	1.59564469703407	1.18189233069561
ENSG00000138944	-0.302741640976106	-0.751315718488696	-0.682273543640694	-0.672113619200025	-0.331366089006095	-0.578062086604687	-0.531691637343683	2.5020777435008	-0.721942251564306	-0.615470442524972	0.101544598620276	-0.290379592240938	1.91798531727185
ENSG00000160226	-0.178042544784591	0.644939044766482	-0.810297503282081	-0.109326476399261	0.852989281593753	-0.948955976343991	-0.29168555159068	0.672616888536947	-0.444823594113002	-0.366052501460631	0.410552426795349	-0.853666696847673	-0.948693460070792
ENSG00000224877	0.89018362177295	1.01322093694669	1.29742055927791	0.580893583969955	3.28311103514906	1.57560610793223	-0.0964087365969621	-1.73563029932614	1.20486998534478	1.15743543810646	-0.598760998549445	0.608375033221852	0.0313396964516666
ENSG00000171067	-0.000665674532209962	-0.199228182533598	-1.14992898064106	0.512024608019867	-1.00776907523651	-0.939385290338191	-1.22277115592712	4.12764166512379	0.628405885119767	0.62971022807466	-0.0462345759580524	-0.117352214068258	0.943253934978327
ENSG00000173237	0.0356969649057032	-0.0924679893957129	0.141533605869818	-0.0924679893957129	-0.0924679893957129	-0.0924679893957129	-0.0924679893957129	-0.0924679893957129	-0.0924679893957129	-0.0924679893957129	0.0115711707409127	-0.0924679893957129	-0.0924679893957129
ENSG00000156411	0.982181839766958	2.13664078766277	0.483494288820963	0.329750510481631	0.946244568866571	0.712008584180177	-0.104515796639737	0.471479188079388	1.1548208805519	1.78497181763763	-0.579502887828438	0.899293591503724	0.578270816226072
ENSG00000171224	-0.80903596745034	-0.191260135532272	-1.20779656665098	-0.545978887381225	0.43980273022989	-1.15544835788602	-0.924154043694775	-1.30652814353667	-1.18768774472785	-0.0753831282715682	0.64178892139345	-1.06957957370761	-0.611293371334904
ENSG00000148120	-0.72224394583337	-0.293018640026744	0.788707312875907	0.0179060687084923	-0.52433911303852	-0.458278543146475	-0.326720357447168	-0.794175699684105	2.55110267658496	-0.509669676308477	-0.257187293035035	0.0509399709617905	-0.252756704333012
ENSG00000196872	-0.626785569916676	-0.192594943913988	-0.681543330462307	-0.514659106836066	0.743224743322718	-0.667101962141169	-0.331535760565654	-0.818433418912945	-0.631876770243	-0.490626595261778	0.432647062360233	-0.693778632128275	-0.604704399100496
ENSG00000141854	-0.241033205402077	-0.10719607684376	-0.268960056820725	-0.256150997110975	0.468038673205678	-0.0754432673873565	-0.0559925300892713	-0.285018640308663	-0.271704839208416	-0.285018640308663	-0.22345663727511	1.0940180206826	1.54367723295853
ENSG00000165118	1.03317953413487	1.08725940366984	-0.709115514451045	1.37481249639693	0.85805765062664	2.70805558645897	1.4668293459501	0.255734016979959	1.35823526229466	1.69478038657951	-0.464613575339702	0.0426537647090082	-0.0132276718812523
ENSG00000157895	-0.824970583051132	-1.20533477599867	-1.14451786245972	-0.906405035095609	-0.71798248824376	-1.21030071365481	-1.53302779639441	-1.95371478102186	-1.01518747217452	-0.510307786894595	0.694381243579674	-0.697555889684489	-0.91689676873363
ENSG00000185261	-0.395629864065376	-0.2835242248578	-0.67904217624226	-0.0976300154339136	5.65273678983091	-0.374918431543838	-0.744087052158399	-1.23744904240584	-0.599121448667739	-0.215480671791255	0.210583623783848	-0.312794988126243	-0.264163950342228
ENSG00000189227	0.676846446155711	1.33879645178771	0.182426626641366	0.0142870570672008	0.869088919197581	-0.785851940517309	-1.05682529684359	-0.265253916218833	0.285282833376244	0.759834630440306	-0.0729188523122233	-0.390939389679506	0.239344717786796
ENSG00000203724	0.580153904440866	0.554680508767149	0.288049601685611	0.0432111055993957	0.671163026638475	-0.308169184958468	-0.633648416929341	-1.42718033157912	0.308059771193013	1.81554356953123	-0.203369957098951	-0.023376242438317	0.401479807483856
ENSG00000119559	0.99592882504793	-0.860968480392659	0.869809490010153	0.513372717978768	-0.437132578535785	1.45876004206291	0.380927236751465	1.5747632827984	0.0827505251479208	0.481319504981721	-0.450968616872835	0.99324266840923	0.410382652880382
ENSG00000160392	-0.615816126549353	-1.53427647853074	-0.710925333549883	-0.615394903730844	-0.998322411869117	-0.203953223004746	-1.21236149625401	3.24958855570332	-0.383661115030287	0.406028851986203	0.44479704495517	-0.873974435575727	-0.580075421683227
ENSG00000119280	2.84941956016351	-0.558844767470175	0.424845193615511	0.0714816423211238	-0.133863394581963	-0.459166227675551	-0.579849613926673	0.738668096204698	1.6395298653954	1.06124005290657	-0.60304247414812	0.978856431466757	0.160000045028411
ENSG00000149300	-0.462189967677804	0.727201825746008	-0.404701797999981	0.383989206898198	1.82684174108042	-0.46940644680973	-0.440545987435762	-0.46940644680973	2.2486165770807	-0.419059273361405	-0.098005666113978	-0.447019527553485	-0.436233355969332
ENSG00000143793	-0.272031735091553	-0.735109218706369	0.259294891669435	-0.344554275927617	-0.220619372587979	-0.157634022563199	0.845298594032125	1.77302302144768	-0.823187777345096	0.490045954788839	0.178988168266978	-0.401414646636419	-0.419073087313003
ENSG00000134444	-0.987874203113624	-1.15105246417176	-1.07559977214288	-0.708046441336383	-1.10133646787629	0.0866519122668668	-0.762507090787535	-2.15274055402415	-1.19886454985858	-1.01925790105401	0.568832092238814	-0.544178014985308	-0.187541281183865
ENSG00000123144	0.0311201685936549	0.0271781208717411	1.20782099916937	0.402315775124109	0.207680239724712	0.0553118909417166	0.0396945671919273	2.55252105645443	0.347590158273229	2.54370899641997	-0.478752654857013	0.467269291340273	0.897686510739814
ENSG00000221821	0.479806572669214	1.49862770484386	0.640905588200752	1.50835495906712	2.58608514266	0.344748096063174	0.135814073677809	-1.01093611389751	1.41820137215348	1.27537437931677	-0.597861809425837	0.12139904811384	0.744789916983634
ENSG00000119965	-0.777325945718923	-0.613069501204555	-0.6473412369766	-0.751715560555061	-0.295381776556026	-0.767497944661003	-1.02918103203014	-1.61391463731393	-0.456732544846422	-0.511310355903349	0.37573937173952	-0.242095006841163	-0.188228218340931
ENSG00000204564	-0.160688970019997	-0.311157033690956	-1.0242949220954	-1.03338451432406	-0.915591385798932	-1.37383836545175	-1.47635149630756	0.438006965190877	-0.943472070112887	-0.340485382744786	0.594906705808073	-0.886083207126117	-0.468828374425764
ENSG00000162642	0.450591596744592	-0.713973130776458	0.0666612419827709	-0.571420767618136	-1.00324415499966	-0.412266322759057	-0.167970248839294	-2.42103299527458	-0.399008390246194	0.784320228403629	-0.258703963727279	1.42548163247485	1.12302517213577
